source,company,vertical,region,owner_contact,channel,message_variant,response,objection,proof_walkthrough_status,checkout_status,activation_status,next_state,touch_count,spend_cents,notes,source_url,contact_url,batch,email,email_source_page,email_confidence,crawl_status
nationwide_research,Synergy Electrical LLC,electrician,Columbus OH,public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,family-owned and operated; serving Central Ohio since 2012,https://www.synergyelectricalllc.com/,https://www.synergyelectricalllc.com/contact,nationwide,,,,crawled
nationwide_research,The Roof Detective,roofing,Columbus OH,Shane,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,family owned and locally operated; since 2012,https://www.theroofdetective.com/,https://www.theroofdetective.com/contact-us/,nationwide,,,,crawled
nationwide_research,Enhanced Roofing,roofing,Columbus OH,public_contact_form,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,woman-owned business; based in Columbus,https://enhancedroofingofohio.com/,https://enhancedroofingofohio.com/,nationwide,info@enhancedroofingofohio.com,https://enhancedroofingofohio.com/,medium,crawled
nationwide_research,Pioneer Roofing,roofing,Columbus OH,Jason,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,locally owned and operated in Plain City near Dublin,https://www.pioneerroofingohio.com/,https://www.pioneerroofingohio.com/contact/,nationwide,,,,crawled
nationwide_research,Coopers Water,plumbing,Indianapolis IN,public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,family-owned plumbing company,https://cooperswater.com/,https://cooperswater.com/,nationwide,,,,crawled
nationwide_research,Hamm & Sons Plumbing,plumbing,Indianapolis IN,public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,"locally-based, family-owned business",https://www.hammandsons.plumbing/,https://www.hammandsons.plumbing/,nationwide,,,,crawled
nationwide_research,Carlisle Plumbing,plumbing,Indianapolis IN,public_contact_form,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,family-owned business for nearly a century,https://carlisleplumbingco.com/,https://carlisleplumbingco.com/,nationwide,carlisleplumbingco@gmail.com,https://carlisleplumbingco.com/,high,crawled
nationwide_research,Pristine Plumbing,plumbing,Indianapolis IN,public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,local family-owned plumbing company,https://pristineplumbingindy.com/,https://pristineplumbingindy.com/,nationwide,,,,unreachable
nationwide_research,Hoosier Pro,plumbing,Indianapolis IN,public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,locally owned and owner operated,https://hoosierpro.com/,https://hoosierpro.com/,nationwide,,,,crawled
nationwide_research,Oscar Plumbing,plumbing,Indianapolis IN,public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,owner operated with 16 years experience,https://oscarplumbingindy.com/,https://oscarplumbingindy.com/,nationwide,,,,unreachable
nationwide_research,Indianapolis Plumbing Services,plumbing,Indianapolis IN,public_contact_form,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,owner operated plumbing service,https://www.indianapolisplumbingservices.com/,https://www.indianapolisplumbingservices.com/,nationwide,oscar@indianapolisplumbingservices.com,https://www.indianapolisplumbingservices.com/,high,crawled
nationwide_research,Petree Plumbing,plumbing,Indianapolis IN,public_contact_form,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,quality plumbing from a local small business,https://www.petreeplumbing.com/,https://www.petreeplumbing.com/,nationwide,petreekevin@yahoo.com,https://www.petreeplumbing.com/,medium,crawled
nationwide_research,Turk Heating & Cooling,hvac,Indianapolis IN,public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,wonderful family owned business,https://www.turkheating.com/,https://www.turkheating.com/,nationwide,,,,crawled
nationwide_research,Love HVAC,hvac,Indianapolis IN,public_contact_form,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,"local, family-owned and operated company",https://love-hvac.com/,https://love-hvac.com/,nationwide,info@love-hvac.com,https://love-hvac.com/,high,crawled
nationwide_research,Bowers Heating & Cooling,hvac,Indianapolis IN,public_contact_form,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,owner operated HVAC contractor,https://bowershvac.com/,https://bowershvac.com/,nationwide,info@bowershvac.com,https://bowershvac.com/,high,crawled
nationwide_research,All American Heating And Cooling,hvac,Indianapolis IN,public_contact_form,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,owner-operated company,https://allamericanindyhvac.com/,https://allamericanindyhvac.com/,nationwide,allamericanindy@gmail.com,https://allamericanindyhvac.com/,high,crawled
nationwide_research,Air Care Heating and Cooling,hvac,Indianapolis IN,public_contact_form,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,expert HVAC services for home & business,https://aircareheatingandcoolingindianapolis.com/,https://aircareheatingandcoolingindianapolis.com/,nationwide,aircareindianapolis@gmail.com,https://aircareheatingandcoolingindianapolis.com/,high,crawled
nationwide_research,Midwest Garage Doors,garage_door,Indianapolis IN,public_contact_form,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,40 years as a family owned company,https://midwestgaragedoors.com/,https://midwestgaragedoors.com/,nationwide,info@midwestgaragedoors.com,https://midwestgaragedoors.com/,high,crawled
nationwide_research,Don's Garage Doors,garage_door,Indianapolis IN,public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,licensed and insured family-owned company,https://donsgaragedoors.com/,https://donsgaragedoors.com/,nationwide,,,,crawled
nationwide_research,Jeffrey's Garage Doors,garage_door,Indianapolis IN,public_contact_form,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,local family-owned company,https://www.jeffreysgaragedoorsin.com/,https://www.jeffreysgaragedoorsin.com/,nationwide,jeff.jones9338@gmail.com,https://www.jeffreysgaragedoorsin.com/contact,medium,crawled
nationwide_research,KT Electric,electrician,Indianapolis IN,public_contact_form,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,"licensed, insured, owner-operated",https://ktelectric.co/,https://ktelectric.co/,nationwide,hello@ktelectric.co,https://ktelectric.co/,medium,crawled
nationwide_research,Stay Dry Roofing,roofing,Indianapolis IN,public_contact_form,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,small business roofing contractor,https://staydryroofing.com/,https://staydryroofing.com/,nationwide,info@staydryroofing.com,https://staydryroofing.com/,high,crawled
nationwide_research,Fluid Roofing LLC,roofing,Indianapolis IN,public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,small business roofing company,https://fluidroofing.com/,https://fluidroofing.com/,nationwide,,,,crawled
nationwide_research,L D Smith Plumbing,plumbing,Indianapolis IN,public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,independent plumbing inspector,https://ldsmithplumbing.com/,https://ldsmithplumbing.com/,nationwide,,,,crawled
nationwide_research,A Perfect Climate Heating & Cooling,hvac,Indianapolis IN,public_contact_form,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,family-owned HVAC service,https://aperfectclimate.com/,https://aperfectclimate.com/,nationwide,service@atom.com,https://aperfectclimate.com/,high,crawled
nationwide_research,KSB Services Garage Door,garage_door,Indianapolis IN,public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,family-owned garage door service,https://ksbservices.com/,https://ksbservices.com/,nationwide,,,,crawled
nationwide_research,Meticulous Plumbing,plumbing,"Portland, OR",Owner,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,family-owned (wife and husband) and owner operated,https://meticulousplumbing.com/,https://meticulousplumbing.com/,nationwide,,,,crawled
nationwide_research,1st Call Plumbing,plumbing,"Portland, OR",public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,locally owned; 35 years experience,https://1stcallplumbing.net/,https://1stcallplumbing.net/,nationwide,,,,crawled
nationwide_research,D&F Plumbing,plumbing,"Portland, OR",public_contact_form,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,local plumbing services,https://dandfplumbing.com/,https://dandfplumbing.com/,nationwide,csrteam@dandfplumbing.com,https://dandfplumbing.com/,medium,crawled
nationwide_research,Charlie Hall Plumbing,plumbing,"Portland, OR",public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,family-owned & operated,https://charliehallplumbing.com/,https://charliehallplumbing.com/,nationwide,,,,unreachable
nationwide_research,Imagine Plumbing,plumbing,"Portland, OR",public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,local plumber,https://imagineplumbing.com/,https://imagineplumbing.com/,nationwide,,,,unreachable
nationwide_research,Pacific Plumbing & Drain,plumbing,"Portland, OR",Jessica,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,family owned; co-owned by Jessica and Jon,https://pacificplumbinganddrain.com/,https://pacificplumbinganddrain.com/,nationwide,,,,unreachable
nationwide_research,Frontier Plumbing,plumbing,"Portland, OR",Jeff,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,licensed family-owned company,http://www.frontierplumbingllc.com/,http://www.frontierplumbingllc.com/,nationwide,jeff@frontierplumbingllc.com,http://www.frontierplumbingllc.com/,high,crawled
nationwide_research,Colt's Plumbing,plumbing,"Portland, OR",public_contact_form,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,father-son plumbers; local family-owned,https://coltsplumbingpdx.com/,https://coltsplumbingpdx.com/,nationwide,coltsplumbingcompany@gmail.com,https://coltsplumbingpdx.com/contact/,medium,crawled
nationwide_research,Maxwell Plumbing,plumbing,"Portland, OR",public_contact_form,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,locally owned & operated 4th generation,https://www.maxwellplumbingpnw.com/,https://www.maxwellplumbingpnw.com/,nationwide,info@maxwellplumbingpnw.com,https://www.maxwellplumbingpnw.com/,high,crawled
nationwide_research,PipeWrench PDX,plumbing,"Portland, OR",Ken,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,locally owned & operated,https://pipewrenchpdx.com/,https://pipewrenchpdx.com/,nationwide,ken@pipewrenchpdx.com,https://pipewrenchpdx.com/,high,crawled
nationwide_research,Midtown Plumbing,plumbing,"Portland, OR",public_contact_form,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,locally owned team,https://www.midtownplumbingpdx.com/,https://www.midtownplumbingpdx.com/,nationwide,office@midtownplumbingpdx.com,https://www.midtownplumbingpdx.com/,medium,crawled
nationwide_research,Pacific Rivers Plumbing,plumbing,"Portland, OR",public_contact_form,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,owner operated licensed,https://pacificriversplumbing.com/,https://pacificriversplumbing.com/contact,nationwide,service@pacificriversplumbing.com,https://pacificriversplumbing.com/contact,medium,crawled
nationwide_research,Sunglow Heating & Cooling,hvac,"Portland, OR",public_contact_form,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,family-owned and operated,https://sunglowinc.com/,https://sunglowinc.com/contact/,nationwide,info@sunglowinc.com,https://sunglowinc.com/contact/,medium,crawled
nationwide_research,Rose Heating,hvac,"Portland, OR",public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,local family-owned HVAC company,https://www.roseheating.com/,https://www.roseheating.com/,nationwide,,,,crawled
nationwide_research,Olvera Solutions,hvac,"Portland, OR",public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,family-owned business,https://olverasolutions.com/,https://olverasolutions.com/,nationwide,,,,crawled
nationwide_research,Orbit Heating and Cooling,hvac,"Portland, OR",public_contact_form,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,locally owned and neighbor-approved,https://orbitheatingandcooling.com/,https://orbitheatingandcooling.com/,nationwide,hello@orbitheatingandcooling.com,https://orbitheatingandcooling.com/,medium,crawled
nationwide_research,Pro Heating and Cooling,hvac,"Portland, OR",public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,locally owned and operated business,https://proheatingandcoolinginc.com/,https://proheatingandcoolinginc.com/,nationwide,,,,crawled
nationwide_research,Heatwave LLC,hvac,"Portland, OR",409-0862heatwave255,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,local owner-operated company,https://heatwavepnw.com/,https://heatwavepnw.com/,nationwide,heatwave255@gmail.com,https://heatwavepnw.com/,high,crawled
nationwide_research,Albatross HVAC,hvac,"Portland, OR",public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,local owner operated small business,https://albatrosshvac.com/,https://albatrosshvac.com/,nationwide,,,,crawled
nationwide_research,Pearson HVAC,hvac,"Portland, OR",public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,owner operated,https://pearsonhvac.com/,https://pearsonhvac.com/,nationwide,,,,crawled
nationwide_research,Alpha Garage Doors,garage_door,"Portland, OR",public_contact_form,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,family-owned business,https://www.alphagaragedoorsportland.com/,https://www.alphagaragedoorsportland.com/,nationwide,alphagaragedoorsllc@gmail.com,https://www.alphagaragedoorsportland.com/,medium,crawled
nationwide_research,TF Draper Company,garage_door,"Portland, OR",public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,family-owned and operated,https://tfdrapercompany.com/,https://tfdrapercompany.com/,nationwide,,,,crawled
nationwide_research,Stanley Plumbing Services,plumbing,Oklahoma City OK,public_contact_form,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,local plumbing business in OKC,https://www.stanleyplumbingservices.com/,https://www.stanleyplumbingservices.com/,nationwide,stanleyplumbingservices@gmail.com,https://www.stanleyplumbingservices.com/,high,crawled
nationwide_research,Buddy's Plumbing Inc.,plumbing,Oklahoma City OK,public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,local plumbing business in OKC,https://www.buddysplumbingok.com/,https://www.buddysplumbingok.com/,nationwide,,,,unreachable
nationwide_research,David's Plumbing,plumbing,Oklahoma City OK,public_contact_form,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,local plumbing business in OKC,https://www.davidsokcplumbing.com/,https://www.davidsokcplumbing.com/,nationwide,3dplumbing1@gmail.com,https://www.davidsokcplumbing.com/,high,crawled
nationwide_research,Plumbing Masters,plumbing,Oklahoma City OK,public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,local plumbing business in OKC,https://www.plumbingmastersokc.com/,https://www.plumbingmastersokc.com/,nationwide,,,,crawled
nationwide_research,Plumb Crazy Plumbing,plumbing,Oklahoma City OK,public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,local plumbing business in OKC,https://crazyplumbers.com/,https://crazyplumbers.com/,nationwide,,,,crawled
nationwide_research,Hull Plumbing,plumbing,Oklahoma City OK,public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,local plumbing business in OKC,https://hullplumbing.com/,https://hullplumbing.com/,nationwide,,,,crawled
nationwide_research,Andy's Plumbing,plumbing,Oklahoma City OK,public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,local plumbing business in OKC,https://andysplumbinginc.com/,https://andysplumbinginc.com/,nationwide,,,,crawled
nationwide_research,Heartland Plumbing,plumbing,Oklahoma City OK,public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,local plumbing business in OKC,https://heartlandplumbingokc.com/,https://heartlandplumbingokc.com/,nationwide,,,,unreachable
nationwide_research,Indigo Plumbing,plumbing,Oklahoma City OK,public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,local plumbing business in OKC,https://indigoplumbingok.com/,https://indigoplumbingok.com/,nationwide,,,,unreachable
nationwide_research,Yarbrough & Sons,plumbing,Oklahoma City OK,public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,local plumbing business in OKC,https://yarbroughandsons.com/,https://yarbroughandsons.com/,nationwide,,,,crawled
nationwide_research,Rhino Heating and Air Conditioning,hvac,Oklahoma City OK,public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,local hvac business in OKC,https://www.rhinoheatandair.com/,https://www.rhinoheatandair.com/,nationwide,,,,crawled
nationwide_research,Local Mechanical LLC,hvac,Oklahoma City OK,public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,local hvac business in OKC,https://localmech.net/,https://localmech.net/,nationwide,,,,unreachable
nationwide_research,Advantage Heating & Air Conditioning,hvac,Oklahoma City OK,public_contact_form,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,local hvac business in OKC,https://advantageairokc.com/,https://advantageairokc.com/,nationwide,davidmesquita2102@gmail.com,https://advantageairokc.com/,high,crawled
nationwide_research,TS Heat & Air,hvac,Oklahoma City OK,public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,local hvac business in OKC,https://tsheatandair.com/,https://tsheatandair.com/,nationwide,,,,unreachable
nationwide_research,Hibdon's Heat and Air,hvac,Oklahoma City OK,public_contact_form,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,local hvac business in OKC,https://hibdonsheatandair.com/,https://hibdonsheatandair.com/,nationwide,info@hibdonsheatandair.com,https://hibdonsheatandair.com/,medium,crawled
nationwide_research,Oklahoma Air,hvac,Oklahoma City OK,public_contact_form,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,local hvac business in OKC,https://oklahomaair.net/,https://oklahomaair.net/,nationwide,oklaair@gmail.com,https://oklahomaair.net/,high,crawled
nationwide_research,Atlee's Heating and Air,hvac,Oklahoma City OK,public_contact_form,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,local hvac business in OKC,https://atleesheatandair.com/,https://atleesheatandair.com/,nationwide,rick@atleesheatandair.com,https://atleesheatandair.com/,high,crawled
nationwide_research,Hardin's Heating & Cooling,hvac,Oklahoma City OK,public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,local hvac business in OKC,https://hardinsheatandair.com/,https://hardinsheatandair.com/,nationwide,,,,unreachable
nationwide_research,ALLTECH Air Conditioning,hvac,Oklahoma City OK,public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,local hvac business in OKC,https://www.alltechairconditioning.com/,https://www.alltechairconditioning.com/,nationwide,,,,crawled
nationwide_research,AccuTemp Air,hvac,Oklahoma City OK,public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,local hvac business in OKC,https://accutempairok.com/,https://accutempairok.com/,nationwide,,,,crawled
nationwide_research,Barnett Electrical Heating and Air,hvac,Oklahoma City OK,public_contact_form,email,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,local hvac business in OKC,https://barnettelectrical.com/,https://barnettelectrical.com/,nationwide,info@barnettelectrical.com,https://barnettelectrical.com/,high,crawled
nationwide_research,Primary Heat & Air,hvac,Oklahoma City OK,public_contact_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,local hvac business in OKC,https://primaryheatandair.com/,https://primaryheatandair.com/,nationwide,,,,crawled
